Date,Open,High,Low,Close,Adj Close,Volume
05-09-2021,47.204662,49.384651,45.589752,48.178925,48.178925,870312119
06-09-2021,48.146778,51.3046,43.671879,47.042988,47.042988,1176511096
07-09-2021,47.092613,47.180855,32.801224,37.598949,37.598949,1505074715
08-09-2021,37.662605,39.429508,33.284008,37.051407,37.051407,932136418
09-09-2021,36.581036,44.550735,36.156017,40.772614,40.772614,1331437306
10-09-2021,40.731609,49.60516,40.483967,49.189137,49.189137,2437929731
11-09-2021,49.481224,58.990349,48.353607,57.164246,57.164246,2562681437
12-09-2021,57.098942,64.873032,53.831429,59.25943,59.25943,2713467627
13-09-2021,59.302189,60.749023,48.057262,53.110153,53.110153,2513345537
14-09-2021,53.20319,57.167706,49.250038,51.578117,51.578117,1243073204
15-09-2021,51.503902,58.111759,50.36348,57.625393,57.625393,1139814004
16-09-2021,57.891899,67.858849,57.290649,67.842697,67.842697,2877776131
17-09-2021,67.673767,70.784729,60.916031,69.934013,69.934013,2149572436
18-09-2021,70.071068,75.324799,67.248055,69.012383,69.012383,1951788341
19-09-2021,68.860992,76.213913,66.546936,70.075722,70.075722,1827002963
20-09-2021,70.09388,70.397858,55.915348,56.677929,56.677929,2342075415
21-09-2021,57.325871,66.106621,52.868923,59.017357,59.017357,2637731601
22-09-2021,58.983479,74.473717,57.962494,74.187035,74.187035,2640281903
23-09-2021,74.086197,79.522591,73.026749,76.41906,76.41906,2336551605
24-09-2021,76.457024,78.351608,67.140198,72.401901,72.401901,2238592113
25-09-2021,72.389549,72.636429,67.695068,68.38166,68.38166,1022340249
26-09-2021,68.351662,71.481285,61.881161,66.861969,66.861969,1282520288
27-09-2021,66.881004,72.46907,65.468826,66.508759,66.508759,1210911405
28-09-2021,66.3713,69.436226,61.250835,61.517719,61.517719,989963988
29-09-2021,61.600773,69.243546,61.387615,65.520004,65.520004,1366679673
30-09-2021,65.507896,68.721069,64.363678,66.765884,66.765884,1122979274
01-10-2021,66.626358,69.440208,63.308277,67.570396,67.570396,1441796222
02-10-2021,67.633919,73.357719,65.877022,69.22049,69.22049,1391263335
03-10-2021,69.132828,71.539963,67.653046,68.717041,68.717041,1003680421
04-10-2021,68.683022,68.683022,64.004288,65.159843,65.159843,949626760
05-10-2021,65.247177,66.71933,62.942802,64.650116,64.650116,813159957
06-10-2021,64.59977,65.695107,58.682579,60.114075,60.114075,963971611
07-10-2021,60.029919,62.273556,57.560555,61.488354,61.488354,906896093
08-10-2021,61.519585,64.920471,60.065067,60.520226,60.520226,812757714
09-10-2021,60.395821,61.953396,59.8629,60.566257,60.566257,368977448
10-10-2021,60.570847,60.883995,55.544422,56.593575,56.593575,450502943
11-10-2021,56.589451,59.194138,53.95623,55.304611,55.304611,590939451
12-10-2021,55.338387,55.338387,51.227615,54.357971,54.357971,692864342
13-10-2021,54.353676,57.052876,53.330341,55.152489,55.152489,655950094
14-10-2021,54.992874,58.427868,54.952103,56.081104,56.081104,521698717
15-10-2021,56.17886,57.090157,54.602188,56.251087,56.251087,559567841
16-10-2021,56.310177,61.839802,55.712101,57.483093,57.483093,730039645
17-10-2021,57.569977,58.532707,53.553791,56.077366,56.077366,388579198
18-10-2021,56.03767,56.425823,54.254124,55.474483,55.474483,301848293
19-10-2021,55.531334,58.032936,55.129128,56.816975,56.816975,369199133
20-10-2021,56.807442,61.553413,56.725204,59.559841,59.559841,557808885
21-10-2021,59.631687,64.312057,58.895515,61.309811,61.309811,834466444
22-10-2021,61.447987,68.641785,61.422531,65.455284,65.455284,1235036359
23-10-2021,65.532471,69.1017,64.567146,65.459167,65.459167,675884810
24-10-2021,65.435112,67.588387,61.973976,64.518394,64.518394,512814089
25-10-2021,64.553665,69.824692,64.381531,69.824692,69.824692,559909250
26-10-2021,69.709671,72.88221,67.823219,68.871132,68.871132,913850539
27-10-2021,68.671959,69.548653,57.861244,61.516636,61.516636,947198473
28-10-2021,61.525433,64.931313,61.525433,64.430077,64.430077,593781415
29-10-2021,64.383186,66.127312,63.5387,64.772469,64.772469,390478927
30-10-2021,64.733238,64.775375,61.095364,62.415268,62.415268,340551397
31-10-2021,62.313251,64.43634,60.341034,64.287804,64.287804,385833917
01-11-2021,64.499268,66.686165,62.359192,65.072517,65.072517,553398869
02-11-2021,64.968269,68.047417,64.343796,67.584557,67.584557,437288365
03-11-2021,67.773087,75.536034,67.150841,75.43042,75.43042,1110753061
04-11-2021,75.577637,80.965385,74.125282,79.293221,79.293221,1139576690
05-11-2021,79.0476,81.074348,72.458153,74.364738,74.364738,593374945
06-11-2021,74.296654,78.685204,72.519196,78.685204,78.685204,487295739
07-11-2021,78.805908,88.83886,78.138786,87.705421,87.705421,1321363546
08-11-2021,87.705994,96.913177,83.727386,91.184784,91.184784,1954611681
09-11-2021,91.073723,91.536751,87.080971,88.454865,88.454865,780284087
10-11-2021,88.30365,94.024086,78.648842,85.295273,85.295273,1297653103
11-11-2021,85.381668,89.538551,83.840477,88.061333,88.061333,661012573
12-11-2021,87.875259,89.974457,81.318481,84.724915,84.724915,676532796
13-11-2021,84.796791,98.441429,84.796791,97.260468,97.260468,1144798693
14-11-2021,97.55558,99.883347,91.81028,95.403542,95.403542,1142384672
15-11-2021,95.420151,101.586052,92.254288,93.550232,93.550232,1202984508
16-11-2021,94.031784,101.862465,84.000175,97.975571,97.975571,1843490926
17-11-2021,98.026245,110.031975,94.12252,107.802078,107.802078,2393292480
18-11-2021,107.584999,110.308762,92.364723,100.252769,100.252769,1920193319
19-11-2021,100.457672,112.111908,96.071487,112.02356,112.02356,1562347126
20-11-2021,112.084312,129.933487,111.912918,125.77063,125.77063,2291581571
21-11-2021,125.829826,146.217865,123.548363,128.599823,128.599823,3379295976
22-11-2021,128.782578,144.881882,126.192612,134.531036,134.531036,3211306704
23-11-2021,134.865555,136.538147,122.111107,123.831047,123.831047,1959122592
24-11-2021,123.878624,124.509636,113.000458,120.228188,120.228188,1902624284
25-11-2021,115.086845,130.042709,114.352242,122.648529,122.648529,2233964558
26-11-2021,119.164246,119.828178,102.029152,103.829582,103.829582,1712875693
27-11-2021,104.302078,118.07991,103.338898,113.276649,113.276649,1211028703
28-11-2021,113.753868,114.004623,101.441124,110.58902,110.58902,1422129303
29-11-2021,110.495132,120.258301,109.416039,120.258301,120.258301,1227497076
30-11-2021,120.442215,124.555313,114.489075,120.343697,120.343697,1734884533
01-12-2021,120.248314,127.330017,117.504074,119.750847,119.750847,1437422167
02-12-2021,119.681267,119.707138,107.22654,107.866547,107.866547,1117942461
03-12-2021,107.868294,113.17337,100.802109,108.137848,108.137848,1379333420
04-12-2021,108.735344,108.763481,77.021767,92.880234,92.880234,2100725079
05-12-2021,93.019386,95.311951,82.750076,85.790024,85.790024,1220952521
06-12-2021,86.47802,94.899666,77.190048,93.319298,93.319298,1786165231
07-12-2021,93.34742,96.677628,88.149651,89.952179,89.952179,1066934424
08-12-2021,89.689697,93.242516,86.775047,93.221054,93.221054,736763695
09-12-2021,93.034302,94.494781,83.389755,85.461769,85.461769,918578963
10-12-2021,85.559891,91.73806,80.718231,80.739677,80.739677,1031654019
11-12-2021,80.787704,86.995476,79.292419,86.392815,86.392815,807032061
12-12-2021,86.428909,88.903542,83.035156,88.109116,88.109116,595911581
13-12-2021,88.103561,90.010117,75.785927,79.149628,79.149628,1146609022
14-12-2021,79.05278,87.494423,76.622589,87.311905,87.311905,1039726774
15-12-2021,87.27359,105.269608,86.306923,101.18145,101.18145,2397339948
16-12-2021,101.209602,109.77005,98.104958,98.401886,98.401886,1843664083
17-12-2021,98.181892,115.909233,98.181892,111.008766,111.008766,2509017517
18-12-2021,111.010483,117.373932,105.634331,116.016869,116.016869,1589986609
19-12-2021,115.851479,116.695313,106.944221,107.673782,107.673782,1025197695
20-12-2021,107.680351,115.92379,101.056824,113.408516,113.408516,2014776080
21-12-2021,113.401344,124.018204,110.932785,123.332947,123.332947,1732104245
22-12-2021,123.377365,127.421661,116.069687,116.477356,116.477356,1353772414
23-12-2021,116.732132,124.981415,116.47274,121.209969,121.209969,1261376043
24-12-2021,121.40023,124.612068,113.664391,114.976456,114.976456,1136972581
25-12-2021,115.061066,117.172302,112.566216,115.031929,115.031929,878551694
26-12-2021,115.006401,117.934357,109.573189,115.214828,115.214828,963393172
27-12-2021,115.111511,120.843353,113.399055,113.598618,113.598618,942094550
28-12-2021,113.759529,116.611526,104.702087,107.215614,107.215614,1435837733
29-12-2021,107.124519,110.558716,102.695328,102.998123,102.998123,1091704197
30-12-2021,103.097176,105.361458,98.326004,101.928276,101.928276,1015886046
31-12-2021,101.849525,111.501465,100.361008,109.270485,109.270485,1323734905
01-01-2022,109.381569,114.223862,108.727119,114.158012,114.158012,784319683
02-01-2022,114.204704,117.315094,112.213882,113.186333,113.186333,777052324
03-01-2022,113.173409,113.901268,106.457054,108.14521,108.14521,894675873
04-01-2022,108.147064,109.116112,103.239243,103.239243,103.239243,918513472
05-01-2022,103.260681,106.469109,91.376854,97.852577,97.852577,1168896098
06-01-2022,97.831512,97.831512,91.263786,95.19854,95.19854,909261500
07-01-2022,95.178711,95.29039,85.430511,86.767715,86.767715,1163318424
08-01-2022,86.751747,89.432838,79.608589,84.056839,84.056839,1021954391
09-01-2022,84.048515,91.796989,82.928528,89.206558,89.206558,900030318
10-01-2022,89.257103,90.844009,80.860588,84.532616,84.532616,1138103402
11-01-2022,84.525459,90.856804,83.470993,89.501816,89.501816,719261554
12-01-2022,89.522408,96.761726,88.987267,95.823509,95.823509,962440339
13-01-2022,95.823509,97.105797,89.407883,89.407883,89.407883,756890649
14-01-2022,89.479103,91.632629,87.661285,90.34053,90.34053,640737088
15-01-2022,90.353897,94.321808,89.827507,93.315819,93.315819,514349943
16-01-2022,93.304611,94.830498,92.007431,92.239799,92.239799,498172515
17-01-2022,92.255554,92.4123,85.694809,86.750664,86.750664,613946950
18-01-2022,86.754128,87.32592,83.92218,86.013412,86.013412,519434644
19-01-2022,86.023888,86.350296,81.420715,82.903305,82.903305,538783322
20-01-2022,82.896179,87.64209,79.068459,79.068459,79.068459,301646934
21-01-2022,79.135452,80.301506,64.55645,65.922562,65.922562,1061162871
22-01-2022,65.968208,67.467133,53.939335,59.72905,59.72905,1333878308
23-01-2022,59.793182,66.704002,59.435295,64.72541,64.72541,897015183
24-01-2022,64.752945,64.804886,55.571152,62.877632,62.877632,1159701823
25-01-2022,62.897339,70.344475,61.892654,67.900589,67.900589,994124979
26-01-2022,67.89399,72.919334,64.659729,65.995789,65.995789,1166402419
27-01-2022,65.966316,67.782364,61.338543,64.696808,64.696808,798856523
28-01-2022,64.635361,67.324104,61.941467,67.127312,67.127312,664566075
29-01-2022,67.118385,73.44133,67.008911,72.120277,72.120277,697610539
30-01-2022,72.105721,72.230087,67.011909,67.973785,67.973785,534098086
31-01-2022,67.982178,70.555588,64.403847,69.992424,69.992424,700410198
01-02-2022,69.983116,73.742805,68.84742,73.448814,73.448814,843353375
02-02-2022,73.432404,74.508018,67.752884,67.879974,67.879974,875718764
03-02-2022,67.860443,68.855301,65.34597,68.107719,68.107719,695260121
04-02-2022,68.108429,77.499489,67.621902,77.311638,77.311638,965938411
05-02-2022,77.465012,80.759872,75.349075,77.249489,77.249489,797735218
06-02-2022,77.241997,78.929489,74.6203,78.757263,78.757263,506746738
07-02-2022,78.795868,85.173058,77.645348,83.167,83.167,912462594
08-02-2022,83.21994,92.372025,82.055779,86.624199,86.624199,2252177846
09-02-2022,86.545013,91.928459,84.781975,90.020866,90.020866,1053167954
10-02-2022,90.027542,94.988098,85.367302,91.136223,91.136223,1616543856
11-02-2022,91.167915,92.493523,80.30864,81.732994,81.732994,1323311027
12-02-2022,81.758804,84.715034,79.080574,81.245674,81.245674,1123397419
13-02-2022,81.212898,83.243668,77.758522,78.243118,78.243118,676959728
14-02-2022,78.197716,82.522385,76.42424,82.019669,82.019669,865000799
15-02-2022,82.032173,93.430153,81.596405,92.672501,92.672501,1272958909
16-02-2022,92.750298,97.048775,91.830299,95.346115,95.346115,1729554621
17-02-2022,95.246544,98.573685,86.66362,88.123772,88.123772,1798309218
18-02-2022,88.224503,89.939445,82.849754,83.836975,83.836975,1283023478
19-02-2022,83.823341,86.306412,81.184799,85.099319,85.099319,850252533
20-02-2022,85.108269,85.540192,76.742737,77.336784,77.336784,984477195
21-02-2022,77.301071,82.576752,69.789597,69.98893,69.98893,1626858109
22-02-2022,69.997147,74.757629,67.464798,74.574356,74.574356,1344001591
23-02-2022,74.54203,81.835442,73.698631,73.698631,73.698631,1699396767
24-02-2022,73.669731,79.31601,64.831413,76.523964,76.523964,3097306165
25-02-2022,76.537056,81.859871,72.947037,80.832619,80.832619,1884195969
26-02-2022,80.847862,84.872398,78.503708,81.879707,81.879707,1419135253
27-02-2022,81.793427,82.264816,73.751022,74.991188,74.991188,1577126485
28-02-2022,74.977539,85.394432,72.12709,84.339233,84.339233,1906636314
01-03-2022,84.347267,90.677765,83.969139,86.735931,86.735931,2279596412
02-03-2022,86.746078,89.702049,82.613007,83.291664,83.291664,1610175795
03-03-2022,83.304268,84.253365,77.359322,78.557648,78.557648,1534290692
04-03-2022,78.619392,82.02668,75.154099,75.654243,75.654243,1871411668
05-03-2022,75.693207,78.551178,73.648941,76.727425,76.727425,993285550
06-03-2022,76.736824,76.996429,72.529022,72.529022,72.529022,913541519
07-03-2022,72.527046,76.420128,70.722305,71.880539,71.880539,1144242245
08-03-2022,71.868919,76.383499,71.502838,72.918358,72.918358,1344906811
09-03-2022,72.948074,80.160469,72.577217,77.716049,77.716049,1650128263
10-03-2022,77.67363,78.891182,71.979843,74.004097,74.004097,1200529915
11-03-2022,74.003334,76.780159,70.997711,71.235474,71.235474,1603071548
12-03-2022,71.235405,73.511696,70.999763,71.002197,71.002197,635273265
13-03-2022,70.98423,71.924957,67.589203,68.075996,68.075996,660710560
14-03-2022,68.073555,71.40818,65.81456,68.891838,68.891838,1321137130
15-03-2022,68.964409,72.099815,66.219902,69.887383,69.887383,1034368302
16-03-2022,69.875175,74.552483,68.174736,74.183746,74.183746,1185387027
17-03-2022,74.165085,81.480911,73.298248,79.538513,79.538513,1764529990
18-03-2022,79.541168,86.724594,76.742111,85.762383,85.762383,1877327168
19-03-2022,85.74704,92.089104,85.710457,89.694122,89.694122,1841027125
20-03-2022,89.671478,89.903435,84.636398,84.724304,84.724304,1451610365
21-03-2022,84.708328,92.308266,83.44413,86.449699,86.449699,2083892142
22-03-2022,86.418175,89.703659,83.87719,83.981445,83.981445,1746085611
23-03-2022,83.998291,86.891876,82.522202,86.251015,86.251015,1478084261
24-03-2022,86.230186,88.10556,83.864929,87.555389,87.555389,1626542540
25-03-2022,87.548561,87.629723,82.80825,83.661369,83.661369,1128008708
26-03-2022,83.670631,86.689308,82.611275,85.95565,85.95565,666311785
27-03-2022,85.956848,89.824844,84.566086,89.824844,89.824844,759068100
28-03-2022,89.842903,96.075851,88.663391,89.604553,89.604553,1758254790
29-03-2022,89.523987,95.876266,89.514572,92.840889,92.840889,1642341694
30-03-2022,92.813957,100.078888,90.002953,95.779984,95.779984,1755845999
31-03-2022,95.692749,101.685379,94.261108,96.92466,96.92466,2201715680
01-04-2022,97.121147,99.653046,90.777603,96.693184,96.693184,1744656244
02-04-2022,96.720451,103.525452,95.937286,95.973267,95.973267,1575851403
03-04-2022,95.999924,100.019135,94.854187,98.077782,98.077782,1288604372
04-04-2022,98.056854,98.056854,91.22625,95.520218,95.520218,1197451977
05-04-2022,95.602722,97.578598,90.965958,91.021095,91.021095,1070364448
06-04-2022,91.029465,91.05127,82.893974,82.95591,82.95591,1473087038
07-04-2022,82.981773,88.466591,81.846695,87.919708,87.919708,1374726630
08-04-2022,87.917511,90.250793,82.909592,83.769226,83.769226,1367418313
09-04-2022,83.757324,85.471947,82.502602,84.594627,84.594627,620536895
10-04-2022,84.596817,85.60157,81.816467,81.816467,81.816467,488065132
11-04-2022,81.720695,81.720695,72.969292,74.172615,74.172615,1152269023
12-04-2022,74.200981,79.347672,74.119652,76.360062,76.360062,889066929
13-04-2022,76.349281,80.612358,76.062096,80.001976,80.001976,734210623
14-04-2022,80.027344,81.741005,76.454483,76.817856,76.817856,711767575
15-04-2022,76.825195,78.467148,75.055588,77.437538,77.437538,501963226
16-04-2022,77.432808,78.195557,76.648628,77.890266,77.890266,290431497
17-04-2022,77.862656,78.657585,75.264191,75.709259,75.709259,322395973
18-04-2022,75.701477,77.88797,72.087746,77.793678,77.793678,681155455
19-04-2022,77.790276,80.956726,76.900337,80.285919,80.285919,591702355
20-04-2022,80.29052,81.23233,77.623749,78.27433,78.27433,622981657
21-04-2022,78.268646,80.008301,74.412254,75.080742,75.080742,569385150
22-04-2022,75.084648,77.15242,73.490158,74.122963,74.122963,532238762
23-04-2022,74.12748,74.369293,72.632584,72.920013,72.920013,360787956
24-04-2022,72.892731,73.437004,71.342026,71.603035,71.603035,320340266
25-04-2022,71.606567,72.904549,67.563889,72.867424,72.867424,735322462
26-04-2022,72.864029,73.087196,67.689377,68.672058,68.672058,561575109
27-04-2022,68.693375,71.889107,68.511284,69.857727,69.857727,475421022
28-04-2022,69.863777,70.64325,66.792236,67.31945,67.31945,551311115
29-04-2022,67.308632,67.911255,62.534222,63.417095,63.417095,536189400
30-04-2022,63.398769,64.618523,55.687366,57.048004,57.048004,643198521
01-05-2022,57.034393,60.999134,56.973728,58.856148,58.856148,748385992
02-05-2022,58.852829,62.275772,56.943558,60.517105,60.517105,893459385
03-05-2022,60.473602,62.211353,58.305859,59.660107,59.660107,592389538
04-05-2022,59.65834,67.282066,59.498161,67.086105,67.086105,875723682
05-05-2022,67.076157,69.349014,57.024452,59.127441,59.127441,1259826490
06-05-2022,59.121109,59.306812,55.412495,57.034325,57.034325,887280183
07-05-2022,57.035454,57.439198,53.625706,55.156693,55.156693,555118325
08-05-2022,55.145802,55.275398,50.935349,51.521225,51.521225,837890770
09-05-2022,51.524044,52.924164,41.972042,41.972042,41.972042,1228351362
10-05-2022,41.881672,50.088913,40.383198,44.560284,44.560284,1624448832
11-05-2022,44.52187,46.037857,27.849419,30.962866,30.962866,2428550936
12-05-2022,30.977312,33.676136,23.549391,30.357536,30.357536,1839518407
13-05-2022,30.338615,37.715279,29.769491,32.136429,32.136429,1219234571
14-05-2022,32.136127,34.126434,29.502117,34.082527,34.082527,754019978
15-05-2022,34.067318,36.793072,32.021416,36.542336,36.542336,745037121
16-05-2022,36.543739,36.543739,31.747515,32.571999,32.571999,867980588
17-05-2022,32.564709,35.692284,32.387589,34.396461,34.396461,676043628
18-05-2022,34.406651,35.012486,29.605482,29.605482,29.605482,641522267
19-05-2022,29.603891,31.652348,27.72443,30.379015,30.379015,845803420
20-05-2022,30.372942,31.782606,27.957554,28.953659,28.953659,901703535
21-05-2022,28.945925,30.461416,28.451651,29.866652,29.866652,485604462
22-05-2022,29.86557,32.379467,29.155628,31.807362,31.807362,686538817
23-05-2022,31.800968,32.826908,28.822453,29.026232,29.026232,797628131
24-05-2022,29.031141,29.570704,27.14426,29.025648,29.025648,690433536
25-05-2022,29.02676,29.545095,27.220064,27.225376,27.225376,588423056
26-05-2022,27.231089,27.908398,23.16572,23.55003,23.55003,1007507776
27-05-2022,23.526791,23.694609,21.472317,22.418623,22.418623,964035111
28-05-2022,23.052553,25.58057,22.24976,24.839766,24.839766,708263415
29-05-2022,24.828331,26.899525,23.864874,26.12007,26.12007,700836372
30-05-2022,26.11573,28.286386,25.402092,27.632151,27.632151,962074891
31-05-2022,27.632057,29.005333,25.686506,26.389933,26.389933,968753831
01-06-2022,26.398451,26.941069,23.46324,23.800512,23.800512,708368730
02-06-2022,23.791088,24.83127,22.77034,24.677284,24.677284,616496656
03-06-2022,24.676199,24.676199,22.625637,23.005442,23.005442,463049567
04-06-2022,23.012011,24.532394,22.250559,24.53233,24.53233,376343138
05-06-2022,24.537945,25.093321,23.991993,24.164183,24.164183,406213321
06-06-2022,24.178167,27.658611,24.101601,25.988592,25.988592,829054125
07-06-2022,25.997995,26.148342,23.243448,24.635429,24.635429,923434174
08-06-2022,24.638992,25.355801,23.801296,24.500254,24.500254,502590526
09-06-2022,24.502052,25.290854,23.782642,24.41066,24.41066,649339432
10-06-2022,24.408443,24.810061,22.076071,22.076071,22.076071,523963516
11-06-2022,22.073299,22.945623,19.792168,19.798967,19.798967,527494613
12-06-2022,19.811354,20.110418,17.387442,17.387442,17.387442,749203981
13-06-2022,17.368422,17.388618,14.685199,16.019936,16.019936,1277521632
14-06-2022,16.034414,17.175051,14.752679,16.540352,16.540352,919054943
15-06-2022,16.55459,18.404819,14.642708,18.211996,18.211996,1022663545
16-06-2022,18.225033,18.631592,15.558668,15.732276,15.732276,619516632
17-06-2022,15.740184,16.615089,15.555295,16.009447,16.009447,400140809
18-06-2022,16.004957,16.270592,13.850876,14.841097,14.841097,500837078
19-06-2022,14.836597,16.305079,13.791519,16.189737,16.189737,510905367
20-06-2022,16.187471,17.815638,15.394444,17.137867,17.137867,561797222
21-06-2022,17.138416,18.419132,16.681356,16.855997,16.855997,496486132
22-06-2022,16.878651,17.334154,16.039991,16.075989,16.075989,417581511
23-06-2022,16.074768,18.341928,16.074768,18.290051,18.290051,482575281
24-06-2022,18.289646,20.894615,18.049885,20.548855,20.548855,671893666
25-06-2022,20.531385,21.471905,19.929596,21.366358,21.366358,476329358
26-06-2022,21.360434,21.754389,19.686428,19.692432,19.692432,413767908
27-06-2022,19.698818,21.307104,19.230421,19.317566,19.317566,433026595
28-06-2022,19.309025,20.478727,18.058535,18.120983,18.120983,490803290
29-06-2022,18.12002,18.62767,17.274876,17.598017,17.598017,445376603
30-06-2022,17.646538,17.757915,15.865857,16.929367,16.929367,453151312
01-07-2022,16.954094,17.589338,15.851208,16.08592,16.08592,490786364
02-07-2022,16.09469,16.5777,16.003845,16.336136,16.336136,224974289
03-07-2022,16.33606,16.754839,15.868222,16.660402,16.660402,242175995
04-07-2022,16.659096,17.997477,16.342636,17.939966,17.939966,430020105
05-07-2022,17.931311,18.521444,16.733545,18.06473,18.06473,552533388
06-07-2022,18.070461,19.314547,17.866474,19.147266,19.147266,618966978
07-07-2022,19.148632,20.512655,18.908096,20.233839,20.233839,607400823
08-07-2022,20.229746,20.954735,19.476763,19.797907,19.797907,593859102
09-07-2022,19.793236,20.210287,19.618938,19.918478,19.918478,299142386
10-07-2022,19.91876,19.950907,18.801954,19.152054,19.152054,323970529
11-07-2022,19.148373,19.148994,17.374077,17.374582,17.374582,338348658
12-07-2022,17.377901,18.030212,16.845411,16.845411,16.845411,393620758
13-07-2022,16.847956,18.87529,16.618168,18.809504,18.809504,636332384
14-07-2022,18.807674,19.840776,17.831659,19.729874,19.729874,678776743
15-07-2022,19.732195,20.156277,19.134331,19.386038,19.386038,538489864
16-07-2022,19.377707,21.338848,18.765993,21.211493,21.211493,592225952
17-07-2022,21.218258,22.000959,20.603933,20.605005,20.605005,502164784
18-07-2022,20.607471,24.089714,20.607471,24.089714,24.089714,989322171
19-07-2022,24.077263,26.102116,23.126982,24.737207,24.737207,1150854169
20-07-2022,24.734598,26.110579,23.500038,23.597717,23.597717,1068333684
21-07-2022,23.599216,25.387632,22.746662,25.043924,25.043924,759273174
22-07-2022,25.044682,25.459942,23.658449,23.715851,23.715851,639197881
23-07-2022,23.701822,24.606895,22.893108,23.646006,23.646006,467200887
24-07-2022,23.648069,24.43215,23.32,23.866123,23.866123,424883178
25-07-2022,23.81164,23.81164,21.922256,22.165503,22.165503,500007776
